Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
790	12.197	35	0.157477	0.000674036	1.11765	0.332106	0.0420168	0.131216	1	0	1	0	-0.209302
791	12.5052	81	0.293685	0.000155723	1	0	0.253968	0	1	0	1	0	-0.130435
792	8.00429	2492	0.137054	0.000675147	4.05882	1.39062	0.62465	0.105098	0.948459	0.101968	3.35294	1.57881	-0.00931677
793	10.0555	33573	0.182924	0.000665169	9.41176	2.03282	0.866169	0.0429646	0.818005	0.148097	11.1176	4.41422	-0.0143737
794	8.33163	73	0.211461	0.000139832	1.17647	0.392953	0.062714	0.16467	1	0	1	0	-0.00515464
795	8.93365	1351	0.119163	0.000862484	3.82353	0.727607	0.607221	0.0777679	0.978431	0.0611705	2.94118	0.899346	-0.0394456
796	10.1059	25736	0.155721	0.000257438	7.35294	1.41161	0.826331	0.0518321	0.858424	0.14568	7.94118	2.74933	-0.0176125
797	14.3972	138	0.263138	0.000460047	1.41176	0.618347	0.121693	0.190731	1	0	1.16667	0.408248	-0.037234
798	10.3931	19894	0.15463	0.000682394	11	1.87083	0.896203	0.024685	0.739407	0.172361	14.8235	5.07734	0.00630972
799	10.3323	33591	0.138876	0.000670591	10.8235	2.48081	0.89667	0.0327026	0.6848	0.228061	17.3529	9.74	-0.0321184
800	14.9254	308	0.282463	0.000565474	2.05882	0.966345	0.293962	0.245891	1	0	1.5	0.797724	-0.0600551
801	14.9502	60	0.146003	0.000880047	1.41176	0.5073	0.0832555	0.144429	1	0	1	0	-0.0622568
802	8.01152	21	0.127117	0.000556199	1	0	0	0	0	0	0	0	0
803	10.8982	68	0.198898	0.000583451	1.47059	0.514496	0.135076	0.168095	1	0	1	0	0.0692124
804	8.86615	21	0.295078	0.000405018	1.11765	0.332106	0.0378151	0.10938	1	0	1	0	3.03577e-17
805	9.68161	9417	0.234713	0.000670154	6.23529	1.48026	0.777155	0.0706932	0.855999	0.177386	7	4.16833	0.0278355
806	11.8941	108	0.136851	0.000594827	1.29412	0.469668	0.108621	0.192721	1	0	1	0	-0.167665
807	12.9509	41704	0.177567	0.000284152	10.1176	1.57648	0.8878	0.0231587	0.684127	0.161493	14.8824	5.85109	0.0210986
808	10.0311	10	0.118136	0.000127273	1	0	0	0	0	0	0	0	0
809	8.38605	3991	0.101424	0.00084982	5	1.5	0.698101	0.1433	0.83251	0.208601	5.41176	2.37326	0.106756
810	9.43028	332	0.122807	0.000575154	2	0.866025	0.279956	0.223727	0.944444	0.12975	1.58333	0.668558	0.0564516
811	13.1045	2783	0.24209	0.000219176	3.41176	0.87026	0.557112	0.187241	0.914706	0.151598	2.88235	1.31731	0.0671296
812	10.9629	77	0.241022	0.000569304	1.23529	0.437237	0.08061	0.164397	1	0	1	0	-0.0441767
813	14.6715	22607	0.181181	0.000295365	8.23529	2.22288	0.828976	0.0963066	0.819825	0.168319	9.41176	3.44708	0.0120811
814	14.8806	386	0.109575	0.000507908	1.88235	0.696631	0.249611	0.219108	1	0	1.25	0.452267	0.180707
815	10.5224	40090	0.284743	0.000790924	11.6471	1.69341	0.910364	0.0273154	0.722493	0.17946	16.2353	5.35641	-0.0207852
816	12.8691	12	0.210674	0.000238602	1	0	0	0	0	0	0	0	0
817	9.04447	699	0.154106	0.000991963	3.64706	0.931476	0.539994	0.166164	0.947059	0.103453	2.94118	1.24853	-0.109375
818	11.1696	141	0.146423	0.000663689	1.29412	0.469668	0.0953937	0.191213	1	0	1	0	-0.0135593
819	14.7813	27324	0.107611	0.000855833	11.1765	2.89904	0.892624	0.0453132	0.693219	0.211704	16.9412	7.36097	0.0363406
820	8.37174	182	0.246415	0.000382088	1.88235	0.600245	0.237006	0.193996	0.980769	0.0693375	1.23077	0.599145	0.20839
821	10.501	221	0.299094	0.000280906	1.35294	0.492592	0.126206	0.197205	1	0	1	0	0.173028
822	9.4371	23832	0.294931	0.000768589	12.0588	1.98339	0.91052	0.0324443	0.659124	0.199373	19.7647	9.41096	-0.0254042
823	11.1586	11	0.209911	0.000396775	1	0	0.452381	0	1	0	1	0	-0.109756
824	11.2094	10649	0.246977	0.00089715	8.94118	1.47778	0.850763	0.0493606	0.823428	0.163813	10.2941	2.97415	-0.0231939
825	9.87306	689	0.258493	0.000430534	2.29412	0.771744	0.299564	0.21405	1	0	1.57143	0.513553	0.0769231
826	11.2911	12145	0.186189	0.000399902	7.05882	0.966345	0.797386	0.0569018	0.873459	0.130143	7.35294	2.34364	0.0261186
827	10.5741	43270	0.112945	0.000618047	10.3529	1.99816	0.882042	0.0455923	0.698643	0.156044	14.7059	5.26503	-0.00531428
828	9.06029	48243	0.226953	0.000687185	11.1765	1.8451	0.896047	0.0413427	0.708811	0.190577	16.7059	8.8301	-0.00847916
829	10.3199	1018	0.281903	0.00056984	2.88235	0.857493	0.46234	0.18899	0.9875	0.05	2.0625	0.853913	0.0474529
830	9.99607	122	0.271646	0.000562749	1.29412	0.469668	0.0862123	0.165777	1	0	1	0	-0.075188
831	9.4981	1355	0.183856	0.000430548	3.11765	0.92752	0.447868	0.184534	0.985294	0.0606339	2.17647	0.951006	-0.00396969
832	13.3276	46920	0.15898	0.000889756	12.9412	3.11188	0.923747	0.0268853	0.707805	0.154011	18.5882	7.68162	-0.0101505
833	8.65248	21565	0.201147	0.000834277	9.76471	2.65823	0.86648	0.0610555	0.788324	0.138844	11.7059	4.08908	-0.00391718
834	12.792	41	0.146775	0.000354097	1.17647	0.392953	0.0387488	0.125201	1	0	1	0	0.025
835	8.36591	3921	0.261913	0.000733363	4.64706	0.996317	0.661843	0.145139	0.847829	0.142854	4.64706	1.65609	0.0429059
836	12.7796	18491	0.164193	0.000330867	8.94118	1.47778	0.860566	0.0329995	0.821169	0.138002	10.2353	2.9268	0.00919842
837	10.3049	767	0.200972	0.00093292	2.58824	0.618347	0.415811	0.13404	0.921569	0.154421	1.94118	1.08804	-0.1375
838	10.7397	35	0.132381	0.000377648	1	0	0	0	0	0	0	0	0
839	14.4823	2565	0.254221	0.000153315	2.17647	0.808957	0.265328	0.204663	1	0	1.42857	0.646206	0.0188679
840	10.2041	6940	0.238555	0.000922007	7.11765	1.16632	0.807968	0.0435912	0.861951	0.127582	7.52941	2.45249	0.0016
841	8.43555	13	0.221888	0.000636091	1.17647	0.392953	0.0557112	0.126375	1	0	1	0	0.0982659
842	14.1518	24	0.275307	0.000299509	1	0	0	0	0	0	0	0	0
843	11.1237	36063	0.108073	0.000227037	7.70588	2.08461	0.828354	0.0591396	0.751433	0.20343	10.5882	5.57964	-0.009758
844	13.4791	7455	0.217091	0.000466896	6.82353	1.46779	0.804855	0.0595057	0.90254	0.123405	6.64706	1.72993	0.0300842
845	10.5406	4486	0.214031	0.00082888	5.29412	0.985184	0.729536	0.0990763	0.874066	0.134215	5.17647	1.33395	-0.00221533
846	14.329	88	0.109156	0.0003308	1.23529	0.437237	0.0760971	0.171419	0.916667	0.166667	1.25	0.5	0.0635593
847	11.5482	936	0.225609	0.000978617	3.47059	1.06757	0.542328	0.177522	0.941176	0.11321	2.70588	1.1048	0.0407617
848	11.5389	30	0.179775	0.000328493	1	0	0	0	0	0	0	0	0
849	8.27035	15154	0.286862	0.000557496	8.23529	1.9535	0.833645	0.0615391	0.849879	0.160113	9.23529	4.27974	-0.0188167
850	9.73375	20	0.226387	0.000911239	1	0	0.198413	0	1	0	1	0	-0.0833333
851	9.39174	530	0.287735	0.000161852	1.70588	0.587868	0.197635	0.204928	0.954545	0.150756	1.27273	0.64667	-0.110016
852	8.18369	301	0.149607	0.000340134	1.58824	0.618347	0.106287	0.164294	1	0	1.11111	0.333333	-0.0289193
853	13.9043	50	0.145371	0.000351225	1.29412	0.469668	0.0703392	0.143154	1	0	1	0	0.0458716
854	10.5756	80	0.162483	0.000773072	1.47059	0.624264	0.127918	0.197449	1	0	1.14286	0.377964	0.184442
855	13.7366	600	0.26766	0.000307455	1.58824	0.712287	0.0862123	0.101016	1	0	1.25	0.46291	-0.075188
856	13.4953	12673	0.153079	0.000565859	6.29412	1.15999	0.768596	0.0722936	0.8454	0.174305	6.94118	2.98895	-0.00609884
857	14.9954	131	0.271888	0.000744498	1.47059	0.514496	0.0925926	0.123838	1	0	1	0	0.142361
858	13.0731	114	0.171349	0.000560005	1.47059	0.624264	0.151105	0.210702	1	0	1.14286	0.377964	0.113951
859	12.0347	154	0.176425	0.000407939	1.47059	0.514496	0.101618	0.149231	1	0	1	0	0.136076
860	8.73785	687	0.239775	0.000772884	2.82353	0.635934	0.462029	0.171833	0.966387	0.138592	2.05882	1.19742	-0.0476524
861	11.8675	1596	0.143291	0.000710179	3.64706	1.11474	0.559446	0.129738	0.97549	0.0707396	2.76471	1.20049	-0.0144509
862	14.0593	435	0.12344	0.000203015	1.76471	0.752447	0.210551	0.221574	1	0	1.3	0.483046	-0.0184332
863	12.0643	41297	0.290067	0.00031998	10.0588	1.29762	0.880174	0.0350312	0.7961	0.152346	12.2941	3.94912	-0.0174536
864	12.8559	9677	0.265724	0.000392461	5.64706	1.11474	0.733582	0.122423	0.877162	0.156129	5.76471	2.22288	0.0332233
865	10.0932	230	0.243769	0.000887426	2.17647	0.635934	0.342982	0.200965	1	0	1.33333	0.48795	0.0714286
866	11.023	970	0.146434	0.000686031	2.94118	1.14404	0.431217	0.234183	0.95625	0.0994196	2.3125	1.4477	-0.0646131
867	11.1208	27	0.209569	0.000601211	1	0	0.198413	0	1	0	1	0	-0.0833333
868	14.6926	27	0.132499	0.000838043	1.11765	0.332106	0.0266106	0.0757584	1	0	1	0	-0.109756
869	8.78422	6752	0.170681	0.000650627	6.11765	1.16632	0.757703	0.0777732	0.88001	0.144079	6.29412	2.41777	-0.0153649
870	13.7822	401	0.11983	0.000198559	1.35294	0.492592	0.112512	0.187663	0.944444	0.136083	1.16667	0.408248	0.0687679
871	9.79981	27	0.255331	0.000380121	1	0	0	0	0	0	0	0	0
872	8.67636	21031	0.215201	0.000348956	7.29412	1.72354	0.820261	0.0522986	0.866053	0.202482	8.05882	3.4364	0.0064999
873	9.32668	21	0.109079	0.000561734	1	0	0.42328	0	1	0	1	0	0.333333
874	8.3004	17	0.180723	0.000107629	1	0	0	0	0	0	0	0	0
875	8.04554	21	0.288405	0.000242345	1	0	0	0	0	0	0	0	0
876	13.4481	360	0.111437	0.000829456	2.11765	0.857493	0.315593	0.213858	0.933333	0.17735	1.64286	1.00821	-0.04
877	12.6816	6666	0.14726	0.000830623	5.52941	1.84112	0.713974	0.129054	0.967087	0.0634884	4.76471	2.04724	-0.000452694
878	9.65216	25177	0.282103	0.000552342	10.2353	2.27842	0.884843	0.0488802	0.722608	0.150294	13.8235	4.7989	-0.0118765
879	10.5717	1748	0.283155	0.000179351	2.82353	1.0146	0.414255	0.182252	0.907639	0.175528	2.5625	2.09662	-0.0253807
880	10.4261	517	0.196933	0.000837717	3.29412	0.848875	0.468254	0.207771	0.946078	0.121268	2.52941	1.00733	0.00414079
881	9.44018	91	0.255058	0.000540492	1.35294	0.606339	0.0866791	0.173972	1	0	1.2	0.447214	0.280443
882	14.127	124	0.113649	0.000719519	1.17647	0.392953	0.0272331	0.0688832	1	0	1	0	0.235294
883	9.41039	77	0.251984	0.000781374	1.29412	0.469668	0.0922814	0.166117	1	0	1	0	-0.0491228
884	14.733	48741	0.177297	0.000622606	12.5882	1.90587	0.920791	0.0231854	0.641051	0.142993	19.4706	5.1127	-0.0135206
885	10.9612	783	0.184221	0.000815704	3.23529	1.14725	0.451914	0.211405	1	0	2.375	1.0247	-0.0720688
886	10.8982	435	0.214617	0.000698671	2.11765	0.696631	0.237784	0.197327	0.977778	0.0860663	1.33333	0.617213	-0.0995907
887	8.37868	11553	0.250923	0.00083118	8.11765	1.69124	0.844382	0.0501446	0.871138	0.144759	8.88235	3.82234	-0.000191388
888	11.0551	208	0.153854	0.00068962	1.82353	0.635934	0.23545	0.207102	1	0	1.16667	0.389249	0.0376971
889	9.79168	3813	0.257612	0.000309587	4	1.22474	0.600685	0.120833	0.919141	0.163981	3.52941	1.77192	-0.0148048
890	13.564	157	0.260634	0.00074515	1.82353	0.727607	0.207283	0.206468	1	0	1.27273	0.467099	-0.0774042
891	12.9885	73	0.132598	0.000378534	1	0	0.494709	0	1	0	1	0	-0.0111111
892	12.3421	48	0.257728	0.000587598	1.29412	0.469668	0.0715842	0.147113	1	0	1	0	-0.0588235
893	8.49455	17	0.123125	0.00035666	1	0	0.452381	0	1	0	1	0	-0.109756
894	12.6957	11	0.233495	0.000469974	1	0	0	0	0	0	0	0	0
895	13.901	6086	0.271975	0.000886934	6.52941	1.73629	0.77342	0.0846661	0.890607	0.145075	6.82353	3.45028	0.0567139
896	9.02648	44	0.111559	0.000396057	1.23529	0.437237	0.0533769	0.117122	1	0	1	0	0.299401
897	8.7255	28	0.11241	0.000631086	1	0	0.388889	0	1	0	1	0	0.084507
898	12.4834	5365	0.21972	0.000838742	5.70588	1.72354	0.749144	0.0902153	0.912745	0.128226	5.52941	2.85302	0.0366221
899	8.43008	13	0.153717	0.000784307	1	0	0	0	0	0	0	0	0
900	8.4855	2411	0.299421	0.000527298	4.64706	1.22174	0.65733	0.161739	0.963725	0.0821236	3.82353	1.18508	0.00294985
901	14.1823	1388	0.14842	0.000576316	3.17647	0.727607	0.508092	0.116475	0.941176	0.140574	2.47059	1.00733	-0.138747
902	9.96433	36988	0.186066	0.000202604	7.23529	1.67815	0.81855	0.0549385	0.78395	0.141244	8.41176	2.37326	0.00434268
903	9.7485	659	0.289988	0.00071461	2.70588	0.685994	0.429505	0.186228	0.892157	0.183439	2.23529	1.30045	0.0326945
904	10.1879	30076	0.222091	0.000331443	7.64706	1.32009	0.817149	0.0564063	0.835235	0.165079	8.70588	3.31219	-0.0509213
905	11.8871	355	0.12201	0.000806751	1.82353	0.727607	0.202614	0.188472	1	0	1.27273	0.467099	-0.103283
906	13.4532	11	0.162355	0.000403721	1	0	0.304233	0	1	0	1	0	-0.181818
907	8.50507	2042	0.276548	0.000593113	4.17647	1.07444	0.606909	0.15718	0.917297	0.130488	3.70588	1.57181	0.0175625
908	9.08154	30	0.252774	0.000911844	1	0	0	0	0	0	0	0	0
909	11.9244	3913	0.154864	0.000149496	2.23529	1.03256	0.311236	0.256334	0.984615	0.05547	1.69231	1.03155	0.11272
910	10.159	20	0.220486	0.000755939	1.11765	0.332106	0.0485528	0.138886	1	0	1	0	-0.04
911	8.92278	516	0.144372	0.000402727	1.94118	0.747545	0.3061	0.241131	0.972222	0.096225	1.41667	0.514929	-0.0449498
912	13.0922	172	0.124146	0.000729434	1.94118	0.899346	0.238718	0.228797	1	0	1.45455	0.687552	0.0513514
913	8.42944	5844	0.199275	0.000171675	3.70588	1.26317	0.536881	0.187596	0.935154	0.12758	3.05882	1.51948	0.0225564
914	14.7395	112	0.267762	0.000896203	1.58824	0.712287	0.155307	0.201831	1	0	1.25	0.46291	-0.0291667
915	13.0622	13560	0.113738	0.000606761	8.29412	2.11438	0.846094	0.0572633	0.793899	0.116723	9.70588	3.38683	-0.00324737
916	13.1824	219	0.109918	0.000910593	1.58824	0.712287	0.175692	0.226961	0.96875	0.0883883	1.375	0.744024	0.143641
917	9.43978	3014	0.12423	0.000126633	3.35294	1.11474	0.478214	0.22337	0.968627	0.0701888	2.52941	1.37467	-0.00168976
918	12.9374	216	0.127175	0.000755399	1.52941	0.624264	0.145969	0.196481	0.916667	0.154303	1.375	0.517549	0.2
919	10.8648	408	0.185926	0.000434939	1.70588	0.685994	0.139122	0.176194	1	0	1.2	0.421637	-0.027907
920	11.0728	12	0.257778	0.000883409	1	0	0	0	0	0	0	0	0
921	14.3602	3591	0.100239	0.000401838	3.29412	1.15999	0.491597	0.203358	0.985294	0.0606339	2.35294	1.16946	0.0531496
922	14.8895	12	0.262086	0.000132773	1	0	0	0	0	0	0	0	0
923	8.17564	81	0.257765	0.000701442	1.41176	0.5073	0.110489	0.169293	0.904762	0.16265	1.28571	0.48795	0.090379
924	11.5281	20104	0.124181	0.000196996	6.76471	1.39326	0.788204	0.0725675	0.881763	0.17316	7	2.23607	-0.0577358
925	11.8281	232	0.206479	0.000863646	1.88235	0.696631	0.240741	0.200949	1	0	1.25	0.452267	-0.030914
926	12.0182	14	0.130006	0.000702798	1	0	0	0	0	0	0	0	0
927	14.3745	474	0.13205	0.000376632	1.70588	0.685994	0.175848	0.207954	1	0	1.2	0.421637	-0.00367647
928	11.8373	13158	0.231983	0.000999951	10.2353	1.92124	0.876284	0.0453467	0.752802	0.129443	13	3.7081	-0.0471088
929	8.07534	13771	0.216073	0.000439437	7.88235	1.83311	0.83131	0.0509519	0.8298	0.155484	9	3.44601	0.020202
930	12.2151	20	0.104771	0.00075853	1	0	0.388889	0	1	0	1	0	0.458333
931	11.0612	132	0.198858	0.000605519	1.70588	0.685994	0.154373	0.195903	1	0	1.2	0.421637	-0.120925
932	14.781	15667	0.2982	0.000284167	5.41176	0.795206	0.724401	0.0607619	0.942227	0.0873745	4.82353	1.18508	0.0325312
933	9.96801	545	0.111027	0.000881157	2.35294	0.931476	0.352474	0.237668	0.985714	0.0534522	1.71429	0.913874	-0.0509876
934	11.0657	32	0.208644	0.000469634	1	0	0.518519	0	1	0	1	0	0.178947
935	9.14356	648	0.204962	0.000487394	2.11765	0.781213	0.296919	0.222823	1	0	1.46154	0.518875	0.0830168
936	10.7176	58	0.207931	0.00067826	1.29412	0.469668	0.102863	0.168636	1	0	1	0	0.0626959
937	8.8289	19	0.217994	0.000751671	1	0	0	0	0	0	0	0	0
938	10.2208	302	0.254046	0.000765861	2.11765	0.600245	0.337068	0.20266	1	0	1.26667	0.457738	0.106017
939	13.2861	1854	0.220717	0.000998166	4.11765	0.781213	0.633676	0.10845	0.90028	0.137225	3.76471	1.56243	-0.00127518
940	11.5506	54	0.231459	0.000982918	1.29412	0.587868	0.0729847	0.163444	1	0	1.25	0.5	-0.037694
941	11.6187	14140	0.195714	0.000461091	7.52941	1.50489	0.826331	0.0491019	0.873179	0.111536	7.64706	1.45521	-0.0334835
942	10.9522	948	0.144258	0.000335356	2.52941	1.28051	0.313259	0.250882	0.955128	0.110844	2.15385	1.06819	-0.0620476
943	10.9525	4319	0.248797	0.00072064	5.47059	1.77192	0.725023	0.104562	0.911356	0.159487	5.41176	3.16344	0.0333927
944	14.1692	16	0.11037	0.000659836	1.11765	0.332106	0.0340803	0.123328	1	0	1	0	0.141509
945	11.8416	5338	0.270129	0.000641689	4.94118	1.19742	0.673981	0.0938572	0.932773	0.113871	4.41176	1.58346	0.028503
946	13.6319	1338	0.161901	0.000752275	3.05882	0.826936	0.47728	0.142213	0.976471	0.0664211	2.17647	1.0146	0.0236806
947	9.66578	164	0.102697	0.000577479	1.35294	0.701888	0.0778089	0.194766	1	0	1.5	0.57735	-0.368421
948	14.9095	33360	0.198833	0.000486846	9.70588	1.64942	0.880019	0.0384502	0.86387	0.17056	10.8824	3.95099	0.00220345
949	8.19063	958	0.103196	0.00017494	1.76471	0.664211	0.163399	0.192692	0.969697	0.100504	1.27273	0.467099	0.156342
950	13.9464	14	0.106557	0.000903462	1.23529	0.437237	0.0725179	0.155765	1	0	1	0	0.0755556
951	12.8236	51	0.194735	0.000632327	1.23529	0.437237	0.035014	0.0763339	1	0	1	0	0.165138
952	14.1128	2813	0.12205	0.000701031	4.52941	1.50489	0.6676	0.133102	0.961275	0.0731805	3.82353	1.97596	-0.0334464
953	12.8065	127	0.220752	0.000676342	1.29412	0.469668	0.0782758	0.14363	1	0	1	0	0.090535
954	10.3119	522	0.187152	0.000483692	2.17647	0.727607	0.345938	0.234705	0.97619	0.0890871	1.5	0.518875	0.0419776
955	11.0774	336	0.127469	0.000398654	1.76471	0.752447	0.228447	0.248313	0.966667	0.105409	1.4	0.516398	0.0451977
956	9.21552	872	0.104765	0.000327416	1.94118	0.658653	0.286648	0.215878	1	0	1.23077	0.438529	0.0337838
957	12.5726	520	0.15516	0.000329671	2.17647	0.951006	0.302677	0.235676	0.980769	0.0693375	1.61538	0.869718	0.0724175
958	8.06726	618	0.273567	0.00043313	2.29412	0.685994	0.342515	0.199258	0.979167	0.0833333	1.4375	0.629153	0.0574388
959	8.03294	10711	0.185463	0.000189459	5.41176	1.32565	0.738562	0.0731425	0.885551	0.165501	5.35294	1.96663	-0.0486629
960	10.0575	13627	0.175218	0.000351864	7.70588	2.02376	0.81357	0.0682283	0.824255	0.16404	8.76471	3.34532	-0.0127186
961	11.1551	17472	0.100114	0.000953612	10.0588	2.56102	0.888422	0.0387708	0.789112	0.160023	12.4706	5.19757	-0.00272876
962	11.5472	1142	0.200356	0.000291978	2.17647	0.727607	0.268752	0.18959	1	0	1.42857	0.513553	-0.000601323
963	8.60428	5553	0.158033	0.000878999	5.23529	1.43742	0.723934	0.136384	0.919988	0.13181	5	2.52488	-0.00424202
964	9.83442	1984	0.269237	0.000640512	3.94118	0.747545	0.613757	0.0947592	0.953782	0.107298	3.23529	1.20049	-0.0564644
965	9.56309	90	0.221572	0.000677533	1.52941	0.624264	0.130408	0.183959	1	0	1.125	0.353553	0.00123916
966	14.928	2375	0.177316	0.000827556	4.82353	1.07444	0.69888	0.055934	0.914216	0.186613	4.76471	2.8401	-0.04795
967	9.31786	441	0.280313	0.000864691	2.41176	0.795206	0.358077	0.205869	0.954167	0.125831	1.6875	0.946485	0.0392068
968	8.15353	140	0.148455	0.000945827	1.41176	0.618347	0.115002	0.176279	1	0	1.16667	0.408248	0.202232
969	9.92294	535	0.114649	0.00046645	2.64706	0.86177	0.397137	0.220487	0.964444	0.0971553	2	0.755929	0.0276423
970	10.1065	2083	0.176465	0.000747858	3.41176	0.795206	0.5554	0.176041	0.936765	0.163008	2.82353	1.38	0.0328393
971	14.201	10	0.175949	0.000493115	1	0	0	0	0	0	0	0	0
972	8.64153	185	0.249292	0.000631155	1.88235	0.600245	0.152817	0.149282	1	0	1.15385	0.375534	-0.0179894
973	8.77091	39	0.117516	0.000700694	1.17647	0.392953	0.048864	0.128072	1	0	1	0	-0.0331126
974	8.49913	44	0.135519	0.000946119	1.35294	0.492592	0.0801432	0.141589	1	0	1	0	-0.215447
975	9.19769	3007	0.130775	0.000635472	3.47059	1.00733	0.56427	0.144391	0.988235	0.0485071	2.52941	1.06757	-0.036421
976	12.7986	16	0.229749	0.000825746	1.17647	0.392953	0.0471522	0.108402	1	0	1	0	0.0205479
977	14.9256	35657	0.274357	0.000895147	11.5882	1.46026	0.899004	0.0389396	0.794466	0.166942	14.4706	4.69198	0.0337522
978	12.4019	25	0.279652	0.000857101	1.17647	0.528594	0.0648926	0.183834	1	0	1.5	0.707107	0.163366
979	14.3084	8222	0.245362	0.000894865	6.70588	1.44761	0.781824	0.0928102	0.814434	0.153319	7.64706	2.78256	-0.0275191
980	12.6421	10871	0.247991	0.000137515	4.23529	1.20049	0.60442	0.167945	0.8993	0.156777	3.88235	1.65387	-0.00106952
981	9.57109	11	0.299579	0.000908352	2	0	0.0714286	0	1	0	1	0	1.70762e-17
982	8.69235	14	0.183796	0.000605512	1	0	0	0	0	0	0	0	0
983	10.8198	42	0.237517	0.000701149	1.29412	0.469668	0.0480859	0.10076	1	0	1	0	0.0402685
984	13.5992	32889	0.23217	0.000871496	12.8235	1.97596	0.921724	0.0324689	0.658186	0.170008	20	7.13267	0.0112163
985	11.5614	296	0.189159	0.000953583	1.76471	0.562296	0.175381	0.191764	0.979167	0.0721688	1.16667	0.57735	-0.00645161
986	13.734	16784	0.120154	0.000981433	8.29412	1.86295	0.841892	0.0594027	0.738614	0.213939	11.5882	6.10388	0.0329755
987	14.7028	4212	0.190714	0.000932827	6.76471	1.78639	0.781357	0.0837049	0.920028	0.110968	6.64706	2.9568	0.0388269
988	13.5947	31066	0.204086	0.000714027	11.5294	2.93934	0.900405	0.0409192	0.707484	0.139145	16.2353	6.65704	0.0208034
989	13.2124	158	0.104836	0.000300497	1.41176	0.618347	0.106598	0.186451	1	0	1.16667	0.408248	0.0966767
990	14.4463	6742	0.180581	0.00094714	5.29412	1.49016	0.73047	0.0977892	0.904679	0.156361	5.11765	2.36861	-0.000884956
991	8.14087	1764	0.233807	0.000465094	3.11765	1.0537	0.459695	0.227726	0.959375	0.114337	2.4375	1.03078	0.0512281
992	12.041	102	0.208539	0.000544991	1.35294	0.492592	0.106443	0.18239	1	0	1	0	0.297297
993	9.49927	2544	0.182447	0.00079134	4.70588	1.26317	0.660131	0.097117	0.865336	0.148109	4.64706	1.90201	0.0139467
994	8.62532	12320	0.279756	0.000794066	10.4118	2.09341	0.877218	0.0473709	0.768141	0.150867	13.4706	5.47857	0.0287081
995	11.8685	84	0.109736	0.000155673	1.11765	0.332106	0.0396825	0.12231	1	0	1	0	0.0487805
996	10.6342	1592	0.104697	0.000969812	4.76471	1.60193	0.640523	0.14327	0.935131	0.130913	4.23529	1.9535	-0.120122
997	10.1129	1334	0.170791	0.000215207	2.29412	0.848875	0.38282	0.22182	0.932143	0.148851	1.85714	0.949262	-0.0558376
998	9.58305	1817	0.139033	0.000616976	4.05882	1.19742	0.602241	0.158048	0.952381	0.0963477	3.35294	1.49755	0.0458077
999	13.775	1792	0.175009	0.000152612	2.11765	0.696631	0.270308	0.213333	1	0	1.26667	0.593617	-0.156945
1000	8.01157	10805	0.203192	0.000336768	4.88235	1.57648	0.684251	0.146572	0.853782	0.146218	5.11765	2.91295	-0.00732341
1001	8.91479	1094	0.274946	0.000398906	2.41176	0.712287	0.369125	0.17772	0.953922	0.105332	1.58824	0.939336	-0.0135786
1002	9.20214	371	0.282453	0.000377198	1.70588	0.587868	0.143324	0.144308	1	0	1.09091	0.301511	-0.0576271
